Row Number,Shortest Rules
53,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && bottom-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
54,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
55,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
56,"[{'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
57,"[{'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
58,"[{'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
59,"[{'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
60,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
61,"[{'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
62,"[{'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
63,"[{'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b > 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 4}]"
