Row Number,Matched Rules,0
99,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 11}",
100,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 10}",
101,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11}",
102,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 11}",
103,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 11}",
104,"{'Rule': 'bottom-left-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}",
105,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 12}",
106,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
107,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
108,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 9}",
109,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 13}",
110,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 5}",
111,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
112,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 5}",
113,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
114,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 11}",
115,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 8}",
116,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7}",
117,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
118,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 5}",
119,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 11}",
120,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
121,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7}",
122,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
123,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
124,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 12}",
125,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
126,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
127,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8}",
128,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 11}",
129,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 12}",
130,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 5}",
131,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
132,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 11}",
133,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7}",
134,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 11}",
135,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
136,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
137,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 11}",
138,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10}",
139,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
140,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 14}",
141,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7}",
142,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
143,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
144,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6}",
145,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 10}",
146,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 9}",
147,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 8}",
148,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11}",
149,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 12}",
150,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8}",
151,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 9}",
152,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8}",
153,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 9}",
154,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8}",
155,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6}",
156,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 5}",
157,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-x > 0.5 && top-middle-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 10}",
158,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 6}",
159,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9}",
160,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8}",
161,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 => negative', 'Rule Length': 6}",
162,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 5}",
