Row Number,Shortest Rules
77,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
78,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
79,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
80,"[{'Rule': 'bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
81,"[{'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}]"
82,"[{'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
83,"[{'Rule': 'middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
84,"[{'Rule': 'bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
85,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
86,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
87,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
88,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
89,"[{'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
90,"[{'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
91,"[{'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
92,"[{'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
93,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
94,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
95,"[{'Rule': 'bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
96,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
97,"[{'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
98,"[{'Rule': 'middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
99,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
100,"[{'Rule': 'bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
101,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
102,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
103,"[{'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
104,"[{'Rule': 'middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
